country_code,country_name,country_name_es,postal_code,place,admin1,admin1_code,admin2,admin2_code,admin3,admin3_code,latitude,longitude,accuracy,slug
FR,France,Francia,02000,Étouvelles,Hauts-de-France,32,Aisne,02,Laon,022,49.5207,3.5808,5,etouvelles
FR,France,Francia,02000,Bourguignon-sous-Montbavin,Hauts-de-France,32,Aisne,02,Laon,022,49.5285,3.5398,5,bourguignon-sous-montbavin
FR,France,Francia,02000,Clacy-et-Thierret,Hauts-de-France,32,Aisne,02,Laon,022,49.5443,3.5714,5,clacy-et-thierret
FR,France,Francia,02000,Montbavin,Hauts-de-France,32,Aisne,02,Laon,022,49.5225,3.5282,5,montbavin
FR,France,Francia,02000,Aulnois-sous-Laon,Hauts-de-France,32,Aisne,02,Laon,022,49.6143,3.6055,5,aulnois-sous-laon
FR,France,Francia,02000,Barenton-Bugny,Hauts-de-France,32,Aisne,02,Laon,022,49.6333,3.6514,5,barenton-bugny
FR,France,Francia,02000,Chambry,Hauts-de-France,32,Aisne,02,Laon,022,49.5926,3.6579,5,chambry
FR,France,Francia,02000,Barenton-Cel,Hauts-de-France,32,Aisne,02,Laon,022,49.6425,3.6524,5,barenton-cel
FR,France,Francia,02000,Chivy-lès-Étouvelles,Hauts-de-France,32,Aisne,02,Laon,022,49.5289,3.5783,5,chivy-les-etouvelles
FR,France,Francia,02000,Chavignon,Hauts-de-France,32,Aisne,02,Soissons,024,49.4793,3.5221,5,chavignon
FR,France,Francia,02000,Monampteuil,Hauts-de-France,32,Aisne,02,Soissons,024,49.4758,3.5723,5,monampteuil
FR,France,Francia,02000,Verneuil-sur-Serre,Hauts-de-France,32,Aisne,02,Laon,022,49.6514,3.6721,5,verneuil-sur-serre
FR,France,Francia,02000,Royaucourt-et-Chailvet,Hauts-de-France,32,Aisne,02,Laon,022,49.5119,3.5336,5,royaucourt-et-chailvet
FR,France,Francia,02000,Braye-en-Laonnois,Hauts-de-France,32,Aisne,02,Laon,022,49.4396,3.6093,5,braye-en-laonnois
FR,France,Francia,02000,Pargny-Filain,Hauts-de-France,32,Aisne,02,Soissons,024,49.4635,3.5444,5,pargny-filain
FR,France,Francia,02000,Molinchart,Hauts-de-France,32,Aisne,02,Laon,022,49.5616,3.5395,5,molinchart
FR,France,Francia,02000,Laniscourt,Hauts-de-France,32,Aisne,02,Laon,022,49.5492,3.5423,5,laniscourt
FR,France,Francia,02000,Chaillevois,Hauts-de-France,32,Aisne,02,Laon,022,49.5132,3.5254,5,chaillevois
FR,France,Francia,02000,Laon,Hauts-de-France,32,Aisne,02,Laon,022,49.5631,3.6271,5,laon
FR,France,Francia,02000,Urcel,Hauts-de-France,32,Aisne,02,Laon,022,49.4923,3.5574,5,urcel
FR,France,Francia,02000,Merlieux-et-Fouquerolles,Hauts-de-France,32,Aisne,02,Laon,022,49.5185,3.5057,5,merlieux-et-fouquerolles
FR,France,Francia,02000,Mons-en-Laonnois,Hauts-de-France,32,Aisne,02,Laon,022,49.5378,3.554,5,mons-en-laonnois
FR,France,Francia,02000,Chéry-lès-Pouilly,Hauts-de-France,32,Aisne,02,Laon,022,49.6574,3.6039,5,chery-les-pouilly
FR,France,Francia,02000,Vaucelles-et-Beffecourt,Hauts-de-France,32,Aisne,02,Laon,022,49.5296,3.5555,5,vaucelles-et-beffecourt
FR,France,Francia,02000,Chevregny,Hauts-de-France,32,Aisne,02,Laon,022,49.4719,3.5913,5,chevregny
FR,France,Francia,02001 CEDEX,Laon,Hauts-de-France,32,Aisne,02,Laon,022,49.5631,3.6271,5,laon
FR,France,Francia,02002 CEDEX,Laon,Hauts-de-France,32,Aisne,02,Laon,022,49.5631,3.6271,5,laon
FR,France,Francia,02003 CEDEX,Laon,Hauts-de-France,32,Aisne,02,Laon,022,49.5631,3.6271,5,laon
FR,France,Francia,02004 CEDEX,Laon,Hauts-de-France,32,Aisne,02,Laon,022,49.5631,3.6271,5,laon
FR,France,Francia,02005 CEDEX,Laon,Hauts-de-France,32,Aisne,02,Laon,022,49.5631,3.6271,5,laon
FR,France,Francia,02006 CEDEX,Laon,Hauts-de-France,32,Aisne,02,Laon,022,49.5631,3.6271,5,laon
FR,France,Francia,02007 CEDEX,Laon,Hauts-de-France,32,Aisne,02,Laon,022,49.5631,3.6271,5,laon
FR,France,Francia,02008 CEDEX 9,Laon,Hauts-de-France,32,Aisne,02,Laon,022,49.5631,3.6271,5,laon
FR,France,Francia,02009 CEDEX 9,Laon,Hauts-de-France,32,Aisne,02,Laon,022,49.5631,3.6271,5,laon
FR,France,Francia,02010 CEDEX 9,Laon,Hauts-de-France,32,Aisne,02,Laon,022,49.5631,3.6271,5,laon
FR,France,Francia,02011 CEDEX,Laon,Hauts-de-France,32,Aisne,02,Laon,022,49.5631,3.6271,5,laon
FR,France,Francia,02012 CEDEX,Laon,Hauts-de-France,32,Aisne,02,Laon,022,49.5631,3.6271,5,laon
FR,France,Francia,02013 CEDEX 9,Laon,Hauts-de-France,32,Aisne,02,Laon,022,49.5631,3.6271,5,laon
FR,France,Francia,02014 CEDEX 9,Laon,Hauts-de-France,32,Aisne,02,Laon,022,49.5631,3.6271,5,laon
FR,France,Francia,02015 CEDEX,Laon,Hauts-de-France,32,Aisne,02,Laon,022,49.5631,3.6271,5,laon
FR,France,Francia,02016 CEDEX 9,Laon,Hauts-de-France,32,Aisne,02,Laon,022,49.5631,3.6271,5,laon
FR,France,Francia,02017 CEDEX,Laon,Hauts-de-France,32,Aisne,02,Laon,022,49.5631,3.6271,5,laon
FR,France,Francia,02018 CEDEX 9,Laon,Hauts-de-France,32,Aisne,02,Laon,022,49.5631,3.6271,5,laon
FR,France,Francia,02019 CEDEX,Laon,Hauts-de-France,32,Aisne,02,Laon,022,49.5631,3.6271,5,laon
FR,France,Francia,02020 CEDEX 9,Laon,Hauts-de-France,32,Aisne,02,Laon,022,49.5631,3.6271,5,laon
FR,France,Francia,02025 CEDEX 9,Laon,Hauts-de-France,32,Aisne,02,Laon,022,49.5631,3.6271,5,laon
FR,France,Francia,02100,Lesdins,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.8973,3.3306,5,lesdins
FR,France,Francia,02100,Rouvroy,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.8546,3.3175,5,rouvroy
FR,France,Francia,02100,Neuville-Saint-Amand,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.8258,3.334,5,neuville-saint-amand
FR,France,Francia,02100,Remaucourt,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.8956,3.3438,5,remaucourt
FR,France,Francia,02100,Essigny-le-Petit,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.8977,3.3638,5,essigny-le-petit
FR,France,Francia,02100,Gricourt,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.8873,3.2438,5,gricourt
FR,France,Francia,02100,Saint-Quentin,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.8489,3.2876,5,saint-quentin
FR,France,Francia,02100,Fayet,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.8684,3.2521,5,fayet
FR,France,Francia,02100,Harly,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.8377,3.31,5,harly
FR,France,Francia,02100,Omissy,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.8776,3.3123,5,omissy
FR,France,Francia,02100,Morcourt,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.8748,3.3228,5,morcourt
FR,France,Francia,02101 CEDEX,Saint-Quentin,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.8489,3.2876,5,saint-quentin
FR,France,Francia,02102 CEDEX,Saint-Quentin,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.8489,3.2876,5,saint-quentin
FR,France,Francia,02103 CEDEX,Saint-Quentin,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.8489,3.2876,5,saint-quentin
FR,France,Francia,02104 CEDEX,Saint-Quentin,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.8489,3.2876,5,saint-quentin
FR,France,Francia,02105 CEDEX,Saint-Quentin,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.8489,3.2876,5,saint-quentin
FR,France,Francia,02106 CEDEX,Saint-Quentin,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.8489,3.2876,5,saint-quentin
FR,France,Francia,02107 CEDEX,Saint-Quentin,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.8489,3.2876,5,saint-quentin
FR,France,Francia,02108 CEDEX,Saint-Quentin,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.8489,3.2876,5,saint-quentin
FR,France,Francia,02109 CEDEX,Saint-Quentin,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.8489,3.2876,5,saint-quentin
FR,France,Francia,02110,Ramicourt,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.959,3.3305,5,ramicourt
FR,France,Francia,02110,Fieulaine,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.8987,3.4474,5,fieulaine
FR,France,Francia,02110,Croix-Fonsomme,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.9167,3.4,5,croix-fonsomme
FR,France,Francia,02110,Saint-Martin-Rivière,Hauts-de-France,32,Aisne,02,Vervins,025,50.0442,3.5399,5,saint-martin-riviere
FR,France,Francia,02110,Ribeauville,Hauts-de-France,32,Aisne,02,Vervins,025,50.0429,3.5854,5,ribeauville
FR,France,Francia,02110,La Vallée-Mulâtre,Hauts-de-France,32,Aisne,02,Vervins,025,50.0194,3.5577,5,la-vallee-mulatre
FR,France,Francia,02110,Montigny-en-Arrouaise,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.9055,3.4781,5,montigny-en-arrouaise
FR,France,Francia,02110,Beaurevoir,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.9971,3.3085,5,beaurevoir
FR,France,Francia,02110,Étaves-et-Bocquiaux,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.9393,3.4564,5,etaves-et-bocquiaux
FR,France,Francia,02110,Bohain-en-Vermandois,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.9873,3.453,5,bohain-en-vermandois
FR,France,Francia,02110,Seboncourt,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.9527,3.4759,5,seboncourt
FR,France,Francia,02110,Aisonville-et-Bernoville,Hauts-de-France,32,Aisne,02,Vervins,025,49.9338,3.5239,5,aisonville-et-bernoville
FR,France,Francia,02110,Vaux-Andigny,Hauts-de-France,32,Aisne,02,Vervins,025,50.0229,3.517,5,vaux-andigny
FR,France,Francia,02110,Fontaine-Uterte,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.921,3.3696,5,fontaine-uterte
FR,France,Francia,02110,Fontaine-Notre-Dame,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.8849,3.4324,5,fontaine-notre-dame
FR,France,Francia,02110,Becquigny,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,50.0171,3.4733,5,becquigny
FR,France,Francia,02110,Serain,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,50.0282,3.3678,5,serain
FR,France,Francia,02110,Montbrehain,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.9667,3.3493,5,montbrehain
FR,France,Francia,02110,Prémont,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,50.0152,3.3916,5,premont
FR,France,Francia,02110,Grougis,Hauts-de-France,32,Aisne,02,Vervins,025,49.9451,3.5332,5,grougis
FR,France,Francia,02110,Fonsomme,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.9,3.4,5,fonsomme
FR,France,Francia,02110,Molain,Hauts-de-France,32,Aisne,02,Vervins,025,50.0318,3.5361,5,molain
FR,France,Francia,02110,Brancourt-le-Grand,Hauts-de-France,32,Aisne,02,Saint-Quentin,023,49.9764,3.382,5,brancourt-le-grand
FR,France,Francia,02120,Landifay-et-Bertaignemont,Hauts-de-France,32,Aisne,02,Vervins,025,49.8165,3.6061,5,landifay-et-bertaignemont
FR,France,Francia,02120,Malzy,Hauts-de-France,32,Aisne,02,Vervins,025,49.9074,3.7289,5,malzy
FR,France,Francia,02120,Lesquielles-Saint-Germain,Hauts-de-France,32,Aisne,02,Vervins,025,49.9322,3.6179,5,lesquielles-saint-germain
FR,France,Francia,02120,Hauteville,Hauts-de-France,32,Aisne,02,Vervins,025,49.8792,3.5212,5,hauteville
FR,France,Francia,02120,Crupilly,Hauts-de-France,32,Aisne,02,Vervins,025,49.926,3.7543,5,crupilly
FR,France,Francia,02120,Bernot,Hauts-de-France,32,Aisne,02,Vervins,025,49.8662,3.4992,5,bernot
FR,France,Francia,02120,Chigny,Hauts-de-France,32,Aisne,02,Vervins,025,49.9182,3.7687,5,chigny
FR,France,Francia,02120,Sains-Richaumont,Hauts-de-France,32,Aisne,02,Vervins,025,49.8235,3.7096,5,sains-richaumont
FR,France,Francia,02120,Monceau-sur-Oise,Hauts-de-France,32,Aisne,02,Vervins,025,49.9018,3.6959,5,monceau-sur-oise
FR,France,Francia,02120,Romery,Hauts-de-France,32,Aisne,02,Vervins,025,49.8974,3.7228,5,romery
FR,France,Francia,02120,Noyales,Hauts-de-France,32,Aisne,02,Vervins,025,49.8973,3.5549,5,noyales
FR,France,Francia,02120,Tupigny,Hauts-de-France,32,Aisne,02,Vervins,025,49.9568,3.6064,5,tupigny
FR,France,Francia,02120,Marly-Gomont,Hauts-de-France,32,Aisne,02,Vervins,025,49.906,3.7912,5,marly-gomont
